what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.7.0_80",1533779791328
java.vm.info,sysinfo,,,"mixed mode",1533779791328
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1533779791328
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1533779791328
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1533779791328
java.vm.specification.version,sysinfo,,,"1.7",1533779791328
java.vm.vendor,sysinfo,,,"Oracle Corporation",1533779791328
java.vm.version,sysinfo,,,"24.80-b11",1533779791328
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1533779795129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533779860863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533779865200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533779866755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533779939152
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1533779940697
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1533779950187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533779954264
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1533779959455
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1533779959618
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1533779959689
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1533779960125
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1533779960146
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1533779960162
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1533779960175
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1533779960192
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1533779960374
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1533779960397
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1533779966886
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1533779966902
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1533779967003
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1533779967208
