what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1531845115273
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1531845115412
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1531845115426
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1531845115480
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1531845115594
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1531845115613
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1531845115631
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1531845115634
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1531845115677
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1531845115686
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1531845115893
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531845118414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845121085
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1531845123026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845123075
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531845124350
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1531845124351
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1531845136936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845156239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845160521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845172306
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1531845178635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845178637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845181402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845202855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845203398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845206572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1531845208977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1531845258017
