what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636784711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636785377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636786816
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1533636800503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636807820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636821821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636822442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636823143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636824690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636884883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636893569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636894322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636899013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636903165
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.openProject",1533636903240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636913615
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1533636915423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1533636915423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636915457
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1533636918824
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1533636919387
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1533636919639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636922385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636929405
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1533636936801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636940236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636943958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636948212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636950096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636953816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636955935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636958185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636979610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636987928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533636998705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1533637011766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1533637013687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637015847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637019781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637028420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637151246
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1533637160608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637162652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637175592
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1533637183290
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1533637187359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637191333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637428468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637437037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637441321
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1533637441380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1533637441460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637443261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637450542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637452626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637453315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637478918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637483030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637493610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637500648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637516437
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1533637538783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637538836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637541506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637542515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637545952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637551364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637568906
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1533637573298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637573383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1533637574916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637577040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637587546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637594832
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1533637604213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637604270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1533637606099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533637607566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639683034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639683615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639685733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639698842
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1533639717978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639718032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1533639719452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639736361
failed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1533639741694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639741744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639744432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639830094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639835867
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1533639857282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639857332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639869612
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1533639889892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639889944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1533639892686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639895132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639910786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639916996
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1533639921706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639921760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533639926360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533640021484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533640027022
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1533640031825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533640031877
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1533640103194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533640107439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533640129430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1533640132091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1533640135913
